sk,id,org_inn
2769,0848600002724000174,5022052097
574,0356200022824000007,5902027994
13033,0848600008924000162,5045062461
6814,0356200022824000007,5902027994
2375,0834600007924000077,3814038506
6815,0361200007124000019,6516002669
656,0361200007124000019,6516002669
9897,0834600007924000077,3814038506
1840,0162300005824000085,6606003882
13475,0332300013724000051,5228003600
4518,0135100005924000009,3906227454
6817,0811500001024000014,1657238273
554,0373200597224000045,7731419456
6827,0862300006924000004,6613010496
2074,0107100006824000020,1101481895
15045,0358200051224000010,6166052727
6701,0321300070224000058,2633003010
13035,0373100064124000062,7714149859
479,0145300010324000122,4707013298
5231,0323400000224000026,2539008116
7245,0312100005624000002,1701034257
6821,0145300010324000122,4707013298
651,0351300052524000002,5402135670
6822,0351300052524000002,5402135670
17397,0173100006424000309,7708075454
686,0372500009024000015,7841097748
6826,0372500009024000015,7841097748
4765,0345300106324000140,4703032701
11665,0141200004124000001,4401103674
478,0168100001124000014,7327033261
6831,0301300180224000001,0257008121
77,0301300180224000001,0257008121
13781,0141200004124000001,4401103674
13037,0847500000924000838,4900012214
16464,0830500000224002053,3525467658
2111,0328100003624000041,3327102091
6835,0372200074424000037,7820026954
20034,0891200000624005605,7536155048
9901,0387200013224000034,8614005943
13038,0345200016224000015,4703079940
930,0203100000524000066,0541001139
6836,0203100000524000066,0541001139
18736,0358300403024000006,6135000207
6837,0301200042424000015,0276008208
7247,0330300109824000012,3528036057
2193,0345100002624000029,4710005610
948,0820600001324000047,2543139584
6839,0820600001324000047,2543139584
24406,0122200002524002485,2721180057
7324,0323400000224000026,2539008116
7524,0372100021624000145,7820009821
7249,0358200045824000049,6167021457
6841,0134200000824000027,3808170979
3757,0358200045824000049,6167021457
18737,0102200001624001163,0323825390
6843,0107100006824000020,1101481895
2559,0373200032224000381,7736572828
6845,0176200005524000770,0105072228
6844,0373200032224000381,7736572828
8805,0851200000624002706,5406722503
2245,0342100014724000024,6323000016
9903,0318100047924000081,2355004390
6847,0372100003424000443,7801002274
6522,0148200005624000005,5024140750
1724,0177200000924001222,0411170520
6850,0177200000924001222,0411170520
6852,0372200087924000008,7805149398
4108,0873500000624000009,7714823958
1916,0129200005324001159,3444200423
6851,0129200005324001159,3444200423
14365,0304200004224000073,0711034840
1670,0119300006224000083,2450010250
6858,0119300006224000083,2450010250
7000,0372100053224000082,7810235910
601,0319300010124000220,2457054591
6853,0319300010124000220,2457054591
13042,0373100088324000007,7708106342
6855,0355100011824000006,5836011861
5648,0134200000824000028,3808170979
1130,0355100011824000006,5836011861
6856,0301100003524000024,0275072433
7250,0134200000824000028,3808170979
122,0129300031724000008,3438001187
260,0372200288024000031,7820337212
18791,0304200004224000073,0711034840
1284,0159300037724000008,6211001879
6859,0159300037724000008,6211001879
7514,0323300111024000049,2813009853
5670,0321500002524000006,2635244194
22140,0873400004124000033,9710088253
1097,0373100102024000011,7733012419
6861,0373100105824000006,7703007355
271,0172300005424000061,7820029539
6862,0172300005424000061,7820029539
7251,0321500002524000006,2635244194
12432,0369300149924000038,7451241668
984,0301100019824000015,0274035573
6864,0301100019824000015,0274035573
6880,0156100003024000035,5902293474
10632,0347200001224000044,4909016767
2396,0372200228724000009,7804132874
6865,0372200228724000009,7804132874
109,0342100011824000376,6317002858
6889,0372200288024000031,7820337212
16725,0358300324924000011,6150021466
624,0130100004524000027,3525090063
6915,0165300010124000069,7014044522
3491,0818500001924000007,2377002990
126,0165300010124000069,7014044522
3950,0347300014324000013,4904002009
721,0851100001924000179,7709895509
6868,0851100001924000179,7709895509
7252,0347300014324000013,4904002009
2329,0358300218724000059,6124000893
8817,0173100011224000008,7708234633
134,0137200001224001867,4027078890
6870,0137200001224001867,4027078890
17400,0358300324924000011,6150021466
8216,0373100065124000109,7706593588
10998,0318300254124000095,2320051791
1646,0311100012824000005,1655007707
6871,0311100012824000005,1655007707
13782,0369300149924000038,7451241668
3684,0173100009224000031,7706406291
6322,0122300006124000433,2702015107
1639,0387200000924000229,8617005645
6873,0117100002824000031,2225066621
9906,0825500000724001440,3015115200
6872,0387200000924000229,8617005645
9455,0148300014724000006,5003057572
26040,0811500001124000024,1655427395
274,0358100000624000091,6164101841
6876,0345300032424000138,4713001580
39,0372200278524000034,7842444610
110,0139200000124005820,4205120352
13044,0148300014724000006,5003057572
1667,0359100005624000005,6231007773
6882,0332300349524000140,5246039230
2435,0332300349524000140,5246039230
1595,0320100003424000043,2510001220
729,0849300004924000331,5190033508
6883,0849300004924000331,5190033508
2077,0145300005224000205,4703083640
1323,0139200000124006295,4205120352
24419,0891200000624005605,7536155048
10466,0323300111024000049,2813009853
2312,0373100076524000147,7701002520
6888,0139200000124005820,4205120352
1759,0137200001224001868,4027078890
6886,0373100076524000147,7701002520
2265,0158300047124000018,6142019375
6887,0158300047124000018,6142019375
10779,0328100002324000025,3327100048
18344,0321100033024000038,2627025329
13045,0328100002324000025,3327100048
14235,0372200146524000037,7817032027
6891,0137200001224001868,4027078890
1742,0343200010724000133,4501025099
6892,0343200010724000133,4501025099
6893,0373100103724000028,7734258158
2803,0117100000224000006,2225096062
2624,0373100103724000028,7734258158
1958,0162300012624000035,6644001290
6894,0162300012624000035,6644001290
7256,0117100000224000006,2225096062
748,0352200022124000018,5528012010
17401,0845200000324000006,4703125956
6896,0352200022124000018,5528012010
6900,0126300008624000048,3110002415
13046,0303200075424000015,0572000294
839,0119300019624000089,2434000818
6898,0119300019624000089,2434000818
13047,0848300044524000085,5047165840
6933,0320100003424000043,2510001220
171,0351300049424000001,5408150114
877,0372100053224000082,7810235910
27473,0811500001124000024,1655427395
1755,0174100001824000019,9204007280
6899,0174100001824000019,9204007280
1372,0334300173324000109,3818007019
6936,0127200000224002392,3250063658
20037,0801200003924000006,0274914863
6901,0334300173324000109,3818007019
814,0365100000924000432,7019011979
6902,0365100000924000432,7019011979
174,0339300180424000009,4212015630
2797,0372200278524000037,7842444610
6903,0328100002324000016,3327100048
13139,0342300090624000115,6330019628
2335,0203100000124000024,0541012412
7050,0317100012624000039,2224022967
7080,0328100002324000021,3327100048
1240,0127200000224002392,3250063658
7013,0302100000924000025,0326023187
674,0125300008724000006,3005001589
6905,0125300008724000006,3005001589
7327,0121100008324000020,2630045237
1344,0345200011524000049,4705020571
2535,0146200000524000024,4826024073
6907,0146200000524000024,4826024073
9910,0325300001824000029,3017002996
9100,0319300003424000188,8401011420
6908,0372200048024000282,7807021756
414,0259200000124000016,6229005200
22787,0873400004124000033,9710088253
1501,0859200001124004295,6234151768
6909,0259200000124000016,6229005200
6910,0859200001124004295,6234151768
1141,0372200111924000032,7819017440
6911,0372200111924000032,7819017440
3600,0273100001124000055,7727032382
2565,0351300116324000001,5405213782
6913,0351300116324000001,5405213782
6930,0172200004724000124,7811020096
312,0194200000524002623,2016014690
6944,0194200000524002623,2016014690
5558,0142200001324008628,6315909640
2098,0813500000124006060,1841075736
2510,0717000001724000063,2225996465
2301,0351100016424000009,5406011186
6914,0813500000124006060,1841075736
4049,0358600007424000007,6162085672
6917,0345200011524000049,4705020571
420,0332100003024000009,5253004090
6918,0332100003024000009,5253004090
6920,0243100002424000020,4501009241
13506,0122200002224000001,2721030990
6919,0347200001224000044,4909016767
88,0243100002424000020,4501009241
22788,0855300002824000324,5834060278
2092,0847500000924000692,4900012214
6932,0373100068724000087,7743085670
7258,0358600007424000007,6162085672
2383,0860200000824003871,6454140585
2427,0347200006624000021,4909056826
590,0119100013024000006,2411011718
6923,0119100013024000006,2411011718
973,0265200000124000009,7017001421
13783,0342300090624000115,6330019628
466,0335300019124000164,3906029237
5250,0367100000824000167,7204152364
6000,0173200001424000636,7704515009
17200,0195100000324000020,7710914971
2385,0348100026524000102,5009067866
10208,0108100004224000033,1200001701
6067,0257100000124000097,6027005423
10913,0108100004224000033,1200001701
1176,0120100003724000006,2536254226
6928,0120100003724000006,2536254226
17404,0366200035624003501,7107541446
4135,0340200003324005449,4345233451
7729,0360100041824000019,6451110751
737,0162300005324000760,6661004661
6931,0162300005324000760,6661004661
23570,0142200001324012459,6315909640
600,0334300149324000056,3844003170
6934,0334300149324000056,3844003170
945,0851300000124000095,5445265113
6935,0851300000124000095,5445265113
6937,0151100010324000012,5405347680
3240,0845200000424000016,4703132449
197,0151100010324000012,5405347680
1015,0137200001224001806,4027078890
6938,0137200001224001806,4027078890
3417,0859200001124004605,6234151768
1103,0301300247624000315,0276085700
6939,0301300247624000315,0276085700
14456,0132200000124000015,5200000021
6955,0265200000124000009,7017001421
1290,0342100011824000330,6317002858
5474,0329400001324000022,7708044880
2271,0162300005324000749,6661004661
6940,0162300005324000749,6661004661
1880,0862100000424000019,6610001253
7305,0845200000424000016,4703132449
742,0134200000124002545,3808131923
6942,0134200000124002545,3808131923
6945,0818500001924000008,2377002990
15035,0362100010024000189,6659014366
1292,0167300004124000037,7227003400
23,0142200001324009939,6315909640
6947,0365100009124000011,7017108742
6946,0167300004124000037,7227003400
1583,0365100009124000011,7017108742
568,0164300012724000061,6827002774
10015,0318200088824000006,2311051996
4376,0173100008624000003,7710349494
6948,0164300012724000061,6827002774
2470,0134300097524000363,3808193750
7459,0373100114624000003,7707085611
725,0139200000124005925,4205120352
6950,0139200000124005925,4205120352
4530,0358300092924000130,6142000857
13630,0380200000124003316,1901089567
1296,0380100002424000033,1901065125
146,0373100122124000033,7704084560
6952,0380100002424000033,1901065125
13784,0843500000224002826,4501214152
767,0215100000424000072,2126002352
6953,0215100000424000072,2126002352
10546,0360100041824000019,6451110751
2207,0126300035824000242,3123171001
13356,0387300123624000016,8616011815
509,0862300003224000008,6625063069
9916,0121600003824000077,2615016231
7306,0173100008624000003,7710349494
20933,0361200015024003579,6501220230
1783,0369300348524000020,7411001050
6959,0173100003524000051,7703672351
1751,0335300022424000096,3906029847
3605,0122200001024000066,2700000786
14549,0366200035724000008,7107542094
2627,0322100001724000014,2721924186
6962,0322100001724000014,2721924186
9917,0372100019724000019,7727615232
7464,0332200063924000049,5261015145
12331,0342100021524000066,6319028594
17406,0124200000624003365,2901186555
6964,0302300004324000018,0316002558
6967,0325300006424000359,3015009178
19026,0321100033024000038,2627025329
13055,0342100021524000066,6319028594
975,0151100001024000035,5407001751
6970,0351200023724000109,5406558885
3846,0373100103724000029,7734258158
6969,0151100001024000035,5407001751
1674,0372100047624000052,7809016254
6972,0372100047624000052,7809016254
6973,0302300088824000049,0309015651
7264,0373100103724000029,7734258158
6971,0173100005124000012,7710747640
2571,0361300027524000055,6501231225
6974,0361300027524000055,6501231225
378,0187300014724000455,8617011350
9408,0119200000124007356,2460071692
5028,0190300002124000177,8901003315
1675,0869600056224000182,7430036971
14130,0302200020624000004,0326027569
2412,0121600009424000062,2614021542
6985,0342100011824000330,6317002858
7265,0190300002124000177,8901003315
1957,0128200000124002208,3329013633
1700,0361200007124000021,6516002669
1977,0301100009524000019,0263002030
6978,0301100009524000019,0263002030
5516,0829100001724000039,7706593605
613,0321200017924000179,2633002721
6981,0105100000824000007,0814055584
6979,0372200042124000011,7827001268
11431,0366200035624003101,7107541446
1111,0176200005524000684,0105072228
6982,0176200005524000684,0105072228
13058,0366200035624003101,7107541446
7267,0174500001124002096,9204576208
2589,0115100003624000018,2128014498
1474,0348100052724000002,5001007713
14066,0387300123624000016,8616011815
6989,0319300229224000046,2455017795
6984,0348100052724000002,5001007713
61,0122300006124000394,2702015107
6986,0122300006124000394,2702015107
2250,0162300005324000787,6661004661
4761,0318200030924000002,2343017236
6987,0162300005324000787,6661004661
9921,0165200000124000089,7000000934
1490,0160100005624000025,6455039267
7268,0318200030924000002,2343017236
1861,0319300229224000046,2455017795
5494,0124100005224000008,2901070110
7307,0829100001724000039,7706593605
2359,0322300106124000001,2707005800
6999,0333200016624000002,3702034214
